actualWgt,businessDate,businessShift,carcassGroupTypeCd,carcassGroupTypeNm,productCd,quantity,sapPlantCd,weight,weightUom,yieldGroupCd,destinationGroupCd,destinationGroupNm
2656.6,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030423,49.0,1CCO,2656.6,LB,3024,700,Fab
4262.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,031426,99.0,1CCO,4262.8,LB,2010,700,Fab
1219.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,037325,27.0,1CCO,1219.0,LB,4017,700,Fab
8462.9,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040710,367.0,1CCO,8462.9,LB,71026,0,Default
3616.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041823,90.0,1CCO,3616.5,LB,1082,700,Fab
943.2,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041879,25.0,1CCO,943.2,LB,1024,700,Fab
1012.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,042085,14.0,1CCO,1012.8,LB,11002,700,Fab
1773.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,042333,1.0,1CCO,1774.0,LB,50015,700,Fab
49.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,047827,1.0,1CCO,49.8,LB,4029,700,Fab
656.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,049122,10.0,1CCO,656.0,LB,4056,700,Fab
5782.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,050471,3.0,1CCO,5782.0,LB,50066,700,Fab
32.6,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,070427,1.0,1CCO,32.6,LB,1092,700,Fab
1219.3,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071266,25.0,1CCO,1219.3,LB,3017,700,Fab
1523.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,077170,48.0,1CCO,1523.5,LB,14001,700,Fab
426.4,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,077572,12.0,1CCO,426.4,LB,4023,700,Fab
618.9,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,080425,15.0,1CCO,618.9,LB,1092,700,Fab
332.7,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081326,10.0,1CCO,332.7,LB,3004,700,Fab
2177.2,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081524,29.0,1CCO,2177.2,LB,1099,700,Fab
5823.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086624,3.0,1CCO,5824.0,LB,10002,700,Fab
-75.3,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,087878,-1.0,1CCO,-75.3,LB,4032,700,Fab
807.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088424,10.0,1CCO,807.8,LB,5002,700,Fab
1778.9,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088573,41.0,1CCO,1778.9,LB,4098,700,Fab
4577.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088671,64.0,1CCO,4577.5,LB,6001,700,Fab
2428.1,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088973,60.0,1CCO,2428.1,LB,7010,700,Fab
2262.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,158010,56.0,1CCO,2240.0,LB,62211,707,Chub
1219.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0102,17.0,1CCO,1219.0,LB,95024,,
132818.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0311,1365.0,1CCO,132818.0,LB,95004,,
5317.5,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000460,3.0,1CCO,5318.0,LB,50031,700,Fab
15493.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000505,476.0,1CCO,15493.6,LB,73001,703,Harvest
9158.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010445,190.0,1CCO,9158.7,LB,1092,700,Fab
38.5,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011241,1.0,1CCO,38.5,LB,3003,700,Fab
1215.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011432,16.0,1CCO,1215.1,LB,2005,700,Fab
3633.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011732,52.0,1CCO,3633.6,LB,1022,700,Fab
1863.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012423,28.0,1CCO,1863.6,LB,1086,700,Fab
5563.2,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016825,88.0,1CCO,5563.2,LB,8033,700,Fab
3075.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016880,50.0,1CCO,3075.7,LB,8035,700,Fab
17869.4,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016920,259.0,1CCO,17869.4,LB,9034,700,Fab
7128.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016925,110.0,1CCO,7128.3,LB,9007,700,Fab
759.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017946,11.0,1CCO,759.3,LB,4029,700,Fab
192.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018040,3.0,1CCO,192.1,LB,4033,700,Fab
13524.9,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018422,7.0,1CCO,13527.0,LB,5002,700,Fab
6764.8,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018620,93.0,1CCO,6764.8,LB,6002,700,Fab
586.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018631,8.0,1CCO,586.7,LB,6001,700,Fab
10525.8,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018720,159.0,1CCO,10525.8,LB,4051,700,Fab
624.2,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018835,8.0,1CCO,624.2,LB,4050,700,Fab
90.9,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,019122,1.0,1CCO,90.9,LB,4056,700,Fab
457.9,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020333,7.0,1CCO,457.9,LB,3025,700,Fab
1570.9,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,021431,30.0,1CCO,1570.9,LB,2001,700,Fab
8218.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,021578,200.0,1CCO,8218.0,LB,1099,700,Fab
45.4,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,021873,1.0,1CCO,45.4,LB,1082,700,Fab
68.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,022199,1.0,1CCO,68.1,LB,12031,700,Fab
3707.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,022333,66.0,1CCO,3707.7,LB,50014,700,Fab
1703.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,027898,63.0,1CCO,1703.7,LB,4032,700,Fab
1796.5,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028225,35.0,1CCO,1796.5,LB,13020,700,Fab
2346.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028521,57.0,1CCO,2346.0,LB,4098,700,Fab
682.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,038521,16.0,1CCO,682.6,LB,4098,700,Fab
4780.4,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040738,335.0,1CCO,4780.4,LB,76005,0,Default
7395.5,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041246,125.0,1CCO,7395.5,LB,3004,700,Fab
1425.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041422,19.0,1CCO,1425.6,LB,2005,700,Fab
1898.5,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041466,1.0,1CCO,1898.0,LB,2005,700,Fab
911.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,047125,12.0,1CCO,911.7,LB,14001,700,Fab
213.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,048846,3.0,1CCO,213.3,LB,4050,700,Fab
4614.2,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,051829,77.0,1CCO,4614.2,LB,1024,700,Fab
2063.9,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,091225,51.0,1CCO,2063.9,LB,3004,700,Fab
1110.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,096620,21.0,1CCO,1110.6,LB,10002,700,Fab
1459.8,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,098423,33.0,1CCO,1459.8,LB,5002,700,Fab
32864.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,1449A,1.0,1CCO,32864.0,LB,50131,700,Fab
8508.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,159301,349.0,1CCO,8376.0,LB,62293,707,Chub
7446.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000419,4.0,1CCO,7446.0,LB,50501,700,Fab
75854.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000467,38.0,1CCO,75843.0,LB,50039,700,Fab
65289.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,001407,33.0,1CCO,65296.0,LB,50001,700,Fab
4042.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,001418,2.0,1CCO,4042.0,LB,50008,700,Fab
2003.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,002413,1.0,1CCO,2003.0,LB,50003,700,Fab
3676.1,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,005733,3.0,1CCO,3677.0,LB,50033,702,Tissue
670.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011225,9.0,1CCO,670.3,LB,3004,700,Fab
2001.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012137,30.0,1CCO,2001.6,LB,12021,700,Fab
334.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012171,7.0,1CCO,334.2,LB,12022,700,Fab
20353.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017125,285.0,1CCO,20353.3,LB,14001,700,Fab
57.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018923,1.0,1CCO,57.6,LB,7010,700,Fab
336.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,021216,5.0,1CCO,336.2,LB,3004,700,Fab
213.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,021222,7.0,1CCO,213.5,LB,3004,700,Fab
566.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028521,14.0,1CCO,566.6,LB,4098,700,Fab
4749.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030325,85.0,1CCO,4749.8,LB,13003,700,Fab
6359.7,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,037878,92.0,1CCO,6359.7,LB,4032,700,Fab
311.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,038971,4.0,1CCO,311.3,LB,7010,700,Fab
-19.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040615,-1.0,1CCO,-19.6,LB,70012,0,Default
49.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040627,3.0,1CCO,49.3,LB,72007,0,Default
10190.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040710,409.0,1CCO,10190.6,LB,71026,0,Default
5730.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040715,382.0,1CCO,5730.8,LB,70012,0,Default
243.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040734,26.0,1CCO,243.8,LB,74006,0,Default
30851.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041829,491.0,1CCO,30851.4,LB,1024,700,Fab
5138.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,042483,61.0,1CCO,5138.2,LB,1086,700,Fab
17977.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,048326,276.0,1CCO,17977.5,LB,5017,700,Fab
7847.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,050479,4.0,1CCO,7844.0,LB,50054,700,Fab
4256.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,050481,2.0,1CCO,4256.0,LB,50042,700,Fab
291.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,051226,5.0,1CCO,291.9,LB,3022,700,Fab
2425.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,057125,51.0,1CCO,2425.5,LB,14001,700,Fab
461.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,068975,11.0,1CCO,461.5,LB,7010,700,Fab
2332.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071226,31.0,1CCO,2332.8,LB,3004,700,Fab
-31.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071229,-1.0,1CCO,-31.8,LB,3004,700,Fab
1046.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071476,23.0,1CCO,1046.8,LB,2030,700,Fab
10274.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,076876,207.0,1CCO,10274.9,LB,8034,700,Fab
2257.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,077424,54.0,1CCO,2257.2,LB,4017,700,Fab
1923.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078963,71.0,1CCO,1923.0,LB,7010,700,Fab
111.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081220,2.0,1CCO,111.0,LB,3003,700,Fab
369.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081227,10.0,1CCO,369.0,LB,3004,700,Fab
2525.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081264,47.0,1CCO,2525.4,LB,3003,700,Fab
16256.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081728,324.0,1CCO,16256.5,LB,1037,700,Fab
11869.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082020,188.0,1CCO,11869.4,LB,11001,700,Fab
3016.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088771,60.0,1CCO,3016.9,LB,4051,700,Fab
103540.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,1437A,1.0,1CCO,103540.0,LB,50130,700,Fab
2741.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,159301,113.0,1CCO,2712.0,LB,62293,707,Chub
2904.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0312,30.0,1CCO,2904.0,LB,95004,,
3386.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0402,29.0,1CCO,3386.0,LB,95025,,
12720.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000522,212.0,1CCO,12720.0,LB,72014,703,Harvest
900.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000819,1.0,1CCO,900.0,LB,77001,703,Harvest
6415.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001418,3.0,1CCO,6416.0,LB,50008,700,Fab
6929.1,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011334,120.0,1CCO,6929.1,LB,3004,700,Fab
1296.8,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011435,19.0,1CCO,1296.8,LB,1097,700,Fab
1519.2,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011538,22.0,1CCO,1519.2,LB,1099,700,Fab
9364.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011829,158.0,1CCO,9364.5,LB,1024,700,Fab
3243.1,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012085,90.0,1CCO,3243.1,LB,11001,700,Fab
5566.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016621,3.0,1CCO,5568.0,LB,10002,700,Fab
5691.8,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016820,94.0,1CCO,5691.8,LB,8035,700,Fab
8664.4,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016842,116.0,1CCO,8664.4,LB,8030,700,Fab
16093.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017030,244.0,1CCO,16093.0,LB,9002,700,Fab
845.4,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018040,14.0,1CCO,845.4,LB,4033,700,Fab
47535.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018325,614.0,1CCO,47535.6,LB,5004,700,Fab
72.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018610,1.0,1CCO,72.7,LB,6002,700,Fab
3168.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018620,44.0,1CCO,3168.6,LB,6002,700,Fab
5483.9,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018621,77.0,1CCO,5483.9,LB,6001,700,Fab
1961.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018631,30.0,1CCO,1961.0,LB,6001,700,Fab
4566.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018641,65.0,1CCO,4566.6,LB,6001,700,Fab
184.8,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020327,4.0,1CCO,184.8,LB,13001,700,Fab
7514.4,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020343,113.0,1CCO,7514.4,LB,3025,700,Fab
1913.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028521,46.0,1CCO,1913.0,LB,4098,700,Fab
2343.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041824,35.0,1CCO,2343.5,LB,2024,700,Fab
1786.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,046880,30.0,1CCO,1786.6,LB,8035,700,Fab
38628.2,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,050602,26.0,1CCO,38636.0,LB,50137,700,Fab
12285.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,051227,217.0,1CCO,12285.0,LB,3019,700,Fab
10605.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,052334,5.0,1CCO,10604.0,LB,62710,707,Chub
2809.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,056929,50.0,1CCO,2809.5,LB,9034,700,Fab
19734.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,060440,10.0,1CCO,19734.0,LB,50039,700,Fab
5318.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,098345,73.0,1CCO,5318.0,LB,5004,700,Fab
1644.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,099340,47.0,1CCO,1644.7,LB,4096,700,Fab
43881.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,1449A,1.0,1CCO,43881.0,LB,50131,700,Fab
79.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,J18512,2.0,1CCO,79.6,LB,4098,700,Fab
492.3,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,J18533,12.0,1CCO,492.3,LB,4098,700,Fab
-81.0,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,017125,-1.0,1CCO,-81.0,LB,14001,700,Fab
-86.5,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,048224,-1.0,1CCO,-86.5,LB,5022,700,Fab
-87.2,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,071722,-1.0,1CCO,-87.2,LB,1022,700,Fab
-40.9,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,157310,-1.0,1CCO,-40.0,LB,62273,707,Chub
2550.0,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,SC0301,51.0,1CCO,2550.0,LB,95004,,
8479.0,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,052229,4.0,1CCO,8480.0,LB,62723,707,Chub
780.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000655,13.0,1CCO,780.0,LB,74006,703,Harvest
51602.8,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,001407,26.0,1CCO,51608.0,LB,50001,700,Fab
8800.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012010,137.0,1CCO,8800.4,LB,11001,700,Fab
1290.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012025,18.0,1CCO,1290.0,LB,11002,700,Fab
6939.1,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012089,119.0,1CCO,6939.1,LB,11001,700,Fab
-70.1,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012128,-1.0,1CCO,-70.1,LB,12023,700,Fab
2179.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012423,27.0,1CCO,2179.9,LB,1086,700,Fab
8338.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016875,5.0,1CCO,8340.0,LB,8035,700,Fab
35517.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016920,545.0,1CCO,35517.6,LB,9034,700,Fab
2480.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017826,39.0,1CCO,2480.9,LB,4032,700,Fab
4356.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018316,68.0,1CCO,4356.7,LB,5017,700,Fab
2005.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020308,41.0,1CCO,2005.7,LB,13001,700,Fab
-138.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,021829,-3.0,1CCO,-138.5,LB,1024,700,Fab
6667.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022125,175.0,1CCO,6667.9,LB,12021,700,Fab
5204.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022175,133.0,1CCO,5204.2,LB,12020,700,Fab
23195.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022333,441.0,1CCO,23195.2,LB,50014,700,Fab
5105.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,032070,87.0,1CCO,5105.6,LB,11001,700,Fab
12631.1,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,037878,190.0,1CCO,12631.1,LB,4032,700,Fab
1211.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040734,118.0,1CCO,1211.5,LB,74006,0,Default
6112.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040738,446.0,1CCO,6112.2,LB,76005,0,Default
159.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040858,7.0,1CCO,159.7,LB,74043,0,Default
23495.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046824,14.0,1CCO,23501.0,LB,8035,700,Fab
4411.3,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,048521,107.0,1CCO,4411.3,LB,4098,700,Fab
7161.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,050452,4.0,1CCO,7162.0,LB,50003,700,Fab
3267.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,056825,54.0,1CCO,3267.0,LB,8033,700,Fab
71.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071722,1.0,1CCO,71.5,LB,1022,700,Fab
1259.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,072124,30.0,1CCO,1259.7,LB,12019,700,Fab
994.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,076970,36.0,1CCO,994.5,LB,9007,700,Fab
4230.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081175,101.0,1CCO,4230.9,LB,3021,700,Fab
5417.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081264,93.0,1CCO,5417.4,LB,3003,700,Fab
7035.8,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081427,88.0,1CCO,7035.8,LB,1086,700,Fab
1168.1,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081528,27.0,1CCO,1168.1,LB,1099,700,Fab
417.3,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082179,10.0,1CCO,417.3,LB,12022,700,Fab
-77.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086827,-1.0,1CCO,-77.7,LB,8034,700,Fab
6748.3,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086926,123.0,1CCO,6748.3,LB,8035,700,Fab
2492.3,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088724,40.0,1CCO,2492.3,LB,4054,700,Fab
228.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,089122,4.0,1CCO,228.4,LB,4056,700,Fab
2738.8,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,089371,40.0,1CCO,2738.8,LB,4096,700,Fab
74512.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,1437A,1.0,1CCO,74512.0,LB,50130,700,Fab
2781.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,158003,76.0,1CCO,2736.0,LB,62211,707,Chub
57617.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0301,667.0,1CCO,57617.0,LB,95004,,
4837.8,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000356,62.0,1CCO,4837.8,LB,62383,707,Chub
61306.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000407,30.0,1CCO,61306.0,LB,50001,700,Fab
420.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000693,7.0,1CCO,420.0,LB,78036,703,Harvest
8154.5,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001712,5.0,1CCO,8156.0,LB,50160,0,Default
12503.7,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010344,278.0,1CCO,12503.7,LB,13018,700,Fab
8843.5,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011045,5.0,1CCO,8844.0,LB,3126,700,Fab
5177.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011486,87.0,1CCO,5177.0,LB,2030,700,Fab
125.9,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011497,2.0,1CCO,125.9,LB,2030,700,Fab
